,close,returns,volatility_21d,volatility_regime,price_vs_ma_50,price_vs_ma_200,momentum_10,momentum_20,market_phase
2021-10-30,97.73962913131464,-0.022876593325024452,0.23307460328826,Medium,-0.4433148185878477,-2.2731142954043437,-0.5880283742835224,3.897918036205583,Bull
2021-10-31,96.57145979600601,-0.011951849476932064,0.2262661031719653,Medium,-1.594103884167175,-3.3685103596069244,-3.2791479352026087,3.342852865663515,Bull
2021-11-01,96.12372954513808,-0.004636258495146484,0.22547790366352188,Medium,-2.0515997912565864,-3.735121371766237,-3.8490313823240307,1.1958552777803666,Bull
2021-11-02,95.61635625261654,-0.005278335484093732,0.21971559179637537,Medium,-2.5732219829501246,-4.163479844744133,-3.074180092558132,-1.6873095759446066,Sideways
2021-11-03,97.08330714827633,0.015342049761696952,0.20997840170251755,Medium,-1.0718620863971795,-2.6283244075817946,0.1455615035557356,-1.63145728433024,Sideways
2021-11-04,98.54027798299263,0.015007428954712632,0.2101942987640903,Medium,0.44543573235680256,-1.1134982153034767,3.0415123991813786,0.07398688206650128,Bull
2021-11-05,98.36267735614801,-0.0018023150581660818,0.2101338309328135,Medium,0.3604763975635139,-1.2384688564669344,2.7719935464009415,-0.5417704564074199,Bear
2021-11-06,97.00108708910201,-0.013842549874033994,0.2148138951859168,Medium,-0.9074233682912713,-2.5451662675858078,-0.38443292857829325,-0.23772254877971744,Bear
2021-11-07,94.84565356518493,-0.022220715134224966,0.22058883130552423,Medium,-2.9857171057563248,-4.632276926763012,-4.066275240120188,-1.4028055634732417,Bear
2021-11-08,94.58434760748726,-0.0027550651809055138,0.2179480540372933,Medium,-3.160827430099322,-4.807215601798676,-5.442059915953235,-2.0932594375604796,Bear
2021-11-09,95.43669749797479,0.009011532162009228,0.21992210051629488,Medium,-2.232904574234029,-3.85463486447285,-2.3561902718556738,-2.930363578788575,Bear
2021-11-10,97.60683172662024,0.022738991242771123,0.22577459753986528,Medium,0.028338053814103148,-1.5843745608716375,1.0721303507281732,-2.242174324733026,Bear
2021-11-11,99.54251676814668,0.019831450394250716,0.23000652306494407,Medium,2.0148259981724426,0.4340974077899906,3.5566527008330517,-0.42927536010631817,Bear
2021-11-12,99.52647584360929,-0.00016114646342280103,0.22995738211088584,Medium,2.059503797574447,0.47639858987222894,4.089383599456875,0.8894884903758893,Sideways
2021-11-13,98.2973018832081,-0.012350220883261653,0.22934413209287963,Medium,0.8904152287509959,-0.7034524083856741,1.2504670170306653,1.3978487191778743,Sideways
2021-11-14,96.83523022509516,-0.014873975481545787,0.2271898586681784,Medium,-0.5189349686898992,-2.104709786029657,-1.7303054068832147,1.2585795388040832,Recovery
2021-11-15,95.32477346776672,-0.01559821517248794,0.2288619480880106,Medium,-2.000571955288255,-3.544458811757112,-3.0884721421131744,-0.40209084417399676,Recovery
2021-11-16,96.07562101999032,0.00787673051725113,0.23050131722353423,Medium,-1.2202720530102296,-2.702869261825469,-0.9540780385910441,-1.3348431770246583,Recovery
2021-11-17,97.61653732472458,0.01603857761599725,0.22926774069886857,Medium,0.36144421034751684,-1.0743935937869264,2.9214662510974154,-1.2636038478396228,Bear
2021-11-18,99.10446652945919,0.015242593575973462,0.2292156789347433,Medium,1.8915088978591177,0.48251500431981675,4.7789291106915766,-0.9232029908064154,Bear
2021-11-19,99.85412626326132,0.00756433852130467,0.22700648820407604,Medium,2.660335030976446,1.288064910308373,4.628647974098499,2.1633979489586785,Sideways
2021-11-20,99.02849004391682,-0.008268423651995538,0.21369579109793588,Medium,1.8159470115817422,0.5046617845641199,1.4565151763950235,2.5442612683922894,Recovery
2021-11-21,97.22699744162398,-0.01819165980915105,0.21937214619859363,Medium,-0.02165061653163214,-1.253841603858774,-2.326161123609105,1.147758104795371,Recovery
2021-11-22,96.68899945669729,-0.0055334217767005756,0.21965417259174325,Medium,-0.560915768386061,-1.7153922331445748,-2.850976449091458,1.1218197870318747,Recovery
2021-11-23,96.72334433365566,0.00035520976689551453,0.218693570882098,Medium,-0.5377513954922475,-1.5936013174608799,-1.6012215181883005,-0.37077724811217516,Recovery
2021-11-24,98.61500312939218,0.019557417175434688,0.222715095970121,Medium,1.3430177235671525,0.4012752523869345,1.8379394567038299,0.07583208402601738,Recovery
2021-11-25,100.4984915530719,0.019099410474169076,0.22641538755673218,Medium,3.203189926703942,2.377125212172615,5.427464338065935,2.1713664718484793,Bull
2021-11-26,100.84409229816548,0.003438864999392166,0.22631598417935106,Medium,3.5050600968471013,2.782022884540214,4.96324793693812,3.961816639779925,Bull
2021-11-27,99.97705074748302,-0.008597841786496363,0.22259786575518636,Medium,2.552884814827072,1.9531757817218054,2.418149104086864,5.410260765161379,Bull
2021-11-28,97.82363980641742,-0.02153905246219534,0.2216919879669639,Medium,0.30497136203821995,-0.17105382358961752,-1.2924006030152424,3.424765599032087,Bull
2021-11-29,97.19989325027186,-0.006376235410785025,0.22293273581874504,Medium,-0.3984704903755354,-0.7286092574923742,-2.658110498099686,1.8475028982792185,Bull
2021-11-30,97.5979464602131,0.004095202130688813,0.2214616155233375,Medium,-0.07557482242115388,-0.2482165779805312,-1.4445778008624677,-0.009103119371844937,Sideways
2021-12-01,99.03675405417478,0.014742191266782667,0.21322274484304496,Medium,1.3135319794443046,1.287757435411896,1.861372520155613,-0.5080871273828835,Sideways
2021-12-02,101.11649194628484,0.020999657268375493,0.21457214879164888,Medium,3.359472504766714,3.4689835898711108,4.579106738580352,1.5975810347932162,Bull
2021-12-03,101.3027541524846,0.0018420556589195947,0.2145672639391648,Medium,3.4946585146965026,3.7011816394806774,4.734544540800667,3.057512476636859,Bull
2021-12-04,99.72942715944839,-0.015530939965047508,0.21731302981095693,Medium,1.8610231340390637,2.143919050699905,1.1300755409336505,2.988785101894864,Bull
2021-12-05,97.43820983228693,-0.02297433558400208,0.22629054284842706,Medium,-0.44947063416307387,-0.13381400352444617,-3.0451021438156367,2.2170903613370374,Bull
2021-12-06,96.70018753737662,-0.007574259586466292,0.22078640878064157,Medium,-1.1927503277520568,-0.8122512766189804,-4.109219158358412,0.6500780434782083,Bull
2021-12-07,96.63905967575606,-0.0006321379841888186,0.2193002040919294,Medium,-1.2641684494493655,-0.7973573223603481,-3.338757291568728,-1.0013443170155734,Sideways
2021-12-08,99.0390975758378,0.024835070913710844,0.22911685491897402,Medium,1.1376713960999485,1.723781312786099,1.2424990235751165,-0.06595964431326262,Sideways
2021-12-09,99.805130806322,0.007734654790221729,0.22458006233714575,Medium,1.8889849094046784,2.555277456143523,2.680288495114014,-0.04906703285365577,Sideways
2021-12-10,101.0164579902715,0.012136922963411179,0.22695617163561146,Medium,3.1009550578824596,3.828968408410449,3.5026469859711806,2.0074707243067813,Bull
2021-12-11,100.12004789553018,-0.008873901466904144,0.22726539059165918,Medium,2.182952441070718,2.944073578201678,1.0938301155981156,2.9755628889426733,Bull
2021-12-12,98.4363094167191,-0.016817196098107834,0.22587755431085332,Medium,0.46888359516881195,1.2651238650394747,-2.650588917769725,1.8071445250649854,Bull
2021-12-13,97.20704888586944,-0.012487877066233,0.22954488659824893,Medium,-0.7911231225124493,0.0652293795055936,-4.04303446720723,0.5000908059435982,Bull
2021-12-14,97.86760145034378,0.006795315484270148,0.23062688371611878,Medium,-0.16253367848007017,0.8045096117991202,-1.8668769711550626,-0.7578985502517677,Sideways
2021-12-15,99.50989520791852,0.016780770482129448,0.22794525526982465,Medium,1.4341684665404753,2.539017498836027,2.1261529529303047,-0.9836927200358225,Sideways
2021-12-16,101.67574056315325,0.021765125475304403,0.23085025139062818,Medium,3.551113282067897,4.797008296638272,5.145339582566466,0.8246871443186254,Bull
2021-12-17,102.21143957968202,0.005268700415277827,0.23121499047821972,Medium,4.025802839911008,5.368906076659252,5.766177695253294,2.2349017254394754,Bull
2021-12-18,101.29678954226922,-0.00894860732980629,0.23139665081411914,Medium,3.068296589797548,4.447382953086709,2.2795966660566824,3.550419655949022,Bull
2021-12-19,99.48566852935718,-0.017879352554962202,0.22727025832733164,Medium,1.1895480210353915,2.6189661955876353,-0.32008602602280334,2.351623240161249,Bull
2021-12-20,98.4737081594086,-0.010171921090824876,0.22917382497608743,Medium,0.12151234324926374,1.6307098794716035,-2.5171639170993187,0.8973157027976297,Bull
2021-12-21,99.10770077746336,0.0064381917763109975,0.229751696945257,Medium,0.7050079885325466,2.3309558796979157,-1.0111332738505507,0.0716367614893576,Bull
2021-12-22,99.92533881375266,0.00824999500417456,0.22586652205429789,Medium,1.4469880955639391,3.213863304568143,1.5126830799089719,-1.178000847937788,Sideways
2021-12-23,100.91311558659547,0.00988514809725971,0.21624637582296577,Medium,2.370200903236186,4.2547489666322935,3.8125493399941757,-0.3846278111083068,Sideways
2021-12-24,101.77451935267477,0.008536093262724753,0.2182022604463263,Medium,3.1763393971323994,5.157598320773782,3.9920441948434693,2.050640669936543,Bull
2021-12-25,100.87892704512528,-0.008799769463376572,0.213233902981411,Medium,2.216262540735703,4.247523653454532,1.3757745743237626,3.531178598991702,Bull
2021-12-26,99.14648654040381,-0.01717346283774912,0.20596532491154182,Medium,0.41719715730601514,2.4798112978859033,-2.4875688229469617,2.529776896328828,Bull
2021-12-27,98.17316536160064,-0.009817001214728172,0.20727147664168155,Medium,-0.635573369332032,1.5004838692298073,-3.950902398682321,1.5874592436969204,Bull
2021-12-28,98.84457737424799,0.0068390584145305855,0.2082340840929474,Medium,-0.04221633681239512,2.2199627135881306,-2.4208192373144977,-0.19640748588289902,Sideways
2021-12-29,100.2144517039719,0.013858871838130948,0.19559597097256295,Medium,1.245251230935085,3.6502122254580494,0.7325509145065023,0.41012009537286787,Bull
2021-12-30,101.44887929865985,0.012317860086032084,0.1983177353511923,Medium,2.4128715929820466,4.919171371910136,3.0212847620555205,0.4280701550929411,Bull
2021-12-31,102.04378803143923,0.005864123259834209,0.1949828806121297,Medium,2.961436967446862,5.5207019267992985,2.9625218130814757,1.9214334954337664,Bull
2022-01-01,100.50680231723571,-0.015062021352343247,0.19986996270902163,Medium,1.3905716656724465,3.9184236326996746,0.5818979553992909,2.103383307221951,Bull
2022-01-02,99.10521933969684,-0.013945155404655685,0.19700527392720385,Medium,-0.03962958456831256,2.4714946676313243,-1.7915374393006722,1.9527086518756898,Bull
2022-01-03,97.1298586460004,-0.01993195420844207,0.20467762053872635,Medium,-2.0378574057850596,0.44254318448981866,-4.563677368575359,-0.7538171911954938,Sideways
2022-01-04,98.22395959881632,0.011264311181626185,0.20710674852215985,Medium,-0.9922816277319058,1.579863330415332,-2.6318355320346876,-1.2922690817986804,Sideways
2022-01-05,100.17033079886889,0.019815645877057753,0.2103988147526377,Medium,0.886340950755593,3.582431037229239,1.0326581346358,-1.4805987701159817,Sideways
2022-01-06,101.98887397998516,0.01815450909079752,0.20610683304069094,Medium,2.627497064913409,5.427580223613759,3.886712427301431,-0.21775018590102224,Correction
2022-01-07,103.08078953175338,0.01070622224912987,0.20862812012962606,Medium,3.6433098890007454,6.505950009342687,4.2857304568829635,1.761161432208791,Correction
2022-01-08,103.14076227866026,0.0005818033328937045,0.205790723038628,Medium,3.635115982845183,6.525063012146659,2.9200484809641214,3.673990237321978,Bull
2022-01-09,102.14838452957544,-0.009621586336580168,0.19812110151284937,Medium,2.573671190428395,5.467768000502882,0.6895149909505571,3.7316319643597495,Bull
2022-01-10,99.97794515173474,-0.02124790703089663,0.20960734967676622,Medium,0.33876018162461996,3.2196136929796504,-2.0244670641470286,0.8780794705604444,Bull
2022-01-11,99.62555300956865,-0.003524698788630598,0.20907450884102138,Medium,-0.0738032513047826,2.8454657770601743,-0.8768056363842147,-0.30000979505585557,Sideways
2022-01-12,100.87265931697173,0.012517936109055272,0.21161862738513512,Medium,1.0929200537850514,4.112720441693862,1.7833974729592583,-0.04009019976101147,Sideways
2022-01-13,102.55139845363522,0.01664216198948809,0.2166162061319662,Medium,2.6942991952903173,5.8147574419789905,5.581743743079226,0.7633335985290701,Bull
2022-01-14,103.38789694304634,0.008156870623166723,0.21645071475018135,Medium,3.4720854262756617,6.620629893889807,5.257309281077127,2.487110015354088,Bull
2022-01-15,101.9007088208509,-0.01438454757440999,0.2204122485403071,Medium,1.962121772686265,5.035404431111945,1.7274356670104352,2.7779323065822314,Bull
2022-01-16,100.3926585562297,-0.014799212704913134,0.21814553900330044,Medium,0.4448084835704913,3.4497473851511584,-1.5650877997424484,2.260794165548208,Bull
2022-01-17,98.86961512938944,-0.01517086457061212,0.2221448773281347,Medium,-1.0997262992324508,1.8641890836874175,-4.085314462077061,0.025330428645231606,Bull
2022-01-18,98.91076321532083,0.0004161853556072792,0.22092091337224026,Medium,-1.092419549988266,1.8941267643615367,-4.101190421601741,-1.3008986892450447,Sideways
2022-01-19,99.54206574930244,0.006382546382816878,0.21653900237075363,Medium,-0.4998241274805637,2.51880695461697,-2.5515026911839045,-1.8795806937835668,Sideways
2022-01-20,100.51698225878587,0.009794015245160548,0.2148660224280108,Medium,0.4449583336448404,3.482685793754281,0.5391560170926013,-1.496226083044816,Correction
2022-01-21,99.9833695882616,-0.005308681762355993,0.21427835390935138,Medium,-0.0656406411718935,2.8891305006183643,0.3591614479254934,-0.5207933362778472,Correction
2022-01-22,98.25325061923411,-0.017304067427935665,0.21627895193230107,Medium,-1.7350090240905836,1.0830762995932108,-2.596747934945054,-0.8596607990367211,Correction
2022-01-23,97.42240050505548,-0.008456209936488213,0.2129466135512835,Medium,-2.5209757013525347,0.21638232559091364,-5.001392497732371,0.30118633253783944,Correction
2022-01-24,95.69243091816824,-0.01775741079996751,0.2105961375775088,Medium,-4.218488674107334,-1.5565767113610796,-7.443294865662398,-2.5773026163756763,Bear
2022-01-25,98.25040503422916,0.02673120634011661,0.22771871113678338,Medium,-1.6886425032701657,1.0675396098816181,-3.582216285697526,-1.9166611004756806,Bear
2022-01-26,100.30024348159255,0.020863409638354646,0.22888702131313876,Medium,0.2889867797382317,3.1485431887325444,-0.09205361822886005,-1.6557006980231992,Correction
2022-01-27,102.10451132441182,0.017988668623226234,0.22872341069081925,Medium,2.0305060066434066,4.953699832994185,3.271881043320435,-0.9471000482013436,Correction
2022-01-28,101.87714509193796,-0.0022267990858059195,0.2255704340761745,Medium,1.761165016504429,4.667344696177356,2.9990486173476993,-1.22513849888789,Correction
2022-01-29,101.46580558831515,-0.004037603362870068,0.22586819165552913,Medium,1.341196678002854,4.193561139493807,1.932589829768716,-0.6682229429312847,Correction
2022-01-30,99.33570493307829,-0.020993285795999905,0.23479710374492635,High,-0.7707411889607774,1.9769111799159633,-1.1752017412006377,-0.6423818950086813,Correction
2022-01-31,98.4454444391788,-0.00896213999285811,0.22525927995659048,Medium,-1.6602271724918238,1.0592005381311997,-1.5381809549088743,-1.1845440599727475,Correction
2022-02-01,101.11973962182277,0.027165250742467784,0.24456687440736086,High,0.9322988211852179,3.793607915996744,2.9174495342625617,0.24494278878346432,Correction
2022-02-02,102.6865297030939,0.015494403833818726,0.24656958780941848,High,2.3976781419741577,5.373956389422974,5.403407399887716,0.13176928983544833,Correction
2022-02-03,105.34656346907603,0.025904408043326832,0.25590146973174144,High,4.928087837885409,8.058260556102525,10.088710735296868,1.894483381462586,Bull
2022-02-04,105.19268287018156,-0.0014607082929634085,0.2548706148710378,High,4.701465255711312,7.846956712427411,7.065902510563493,3.23057031440106,Bull
2022-02-05,104.16337907702857,-0.009784937174986408,0.25186478795739475,High,3.6366984119197365,6.732785746612757,3.8515715030592146,3.755972373903105,Bull
2022-02-06,104.11970679595973,-0.00041926713069229127,0.2452182955330092,High,3.535088314914625,6.631028732252764,1.973659582136511,5.310116419184552,Bull
2022-02-07,102.54463530675136,-0.015127505999368518,0.2451804172277505,High,1.906864766825045,4.966320478777897,0.655191323049964,3.673889446712564,Bull
2022-02-08,104.69330486859523,0.020953505323963117,0.2538335860049017,High,3.9137144479526764,7.100720618282441,3.180873853577104,5.174936927937823,Bull
